9DB86515-ACC4-F7CE-173F-A38C4E1CD9C5,"Active",5493.09,5493.09,5493.09,"4700: GENERAL SERVICES ADMINISTRATION","4740: PUBLIC BUILDINGS SERVICE","9700: DEPT OF DEFENSE","4740: PUBLIC BUILDINGS SERVICE","LY000: SPECIAL PROGRAMS DIVISION - LPOE","5700: DEPT OF THE AIR FORCE","F2MTAJ: AFMSA SGRM","",08/08/2014,08/08/2014,10/10/2014,10/10/2014,"","DO Delivery Order","","J: Firm Fixed Price","","","X","N: No","N: NO - SERVICE WHERE PBA IS NOT USED.","","X: NOT APPLICABLE","","N: No","","IGF::OT::IGF - INSTALL SECURITY CAMERAS IN BLDG. 304, AFMSA MTF, DOVER AFB, DE","N: No","1","NONE: NONE","47","4542","001","","","","","","FACILITY SERVICES MANAGEMENT, INC.","F S I","FACILITY SERVICES MANAGEMENT, INC.","","","","","","","1031 PROGRESS DR","","","CLARKSVILLE","TN","370405359","UNITED STATES","TN","07","07","884999491","370405359","884999491","884999491","9315527044","9315527074","12/20/2001","10/25/2011","FACILITY SERVICES MANAGEMENT  INC.","","DE: DELAWARE","DOVER AFB","DE: DELAWARE","USA: UNITED STATES","199025710","DE00","DE00","J","J099: MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS","","","561210","Z: NOT IT PRODUCTS OR SERVICES","N: Transaction does not use GFE/GFP","E: NOT REQUIRED","C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLU","","D: NOT A BUNDLED REQUIREMENT","N: No","USA","C: NOT A MANUFACTURED END PRODUCT","A: U.S. Owned Business","4740: PUBLIC BUILDINGS SERVICE","GSP0014LY0178","0","0",2014,"4732","GS08T11BPD0017","0","","D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SO","","1","A: ","N: No",": NO","No","","MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY","SBP: SMALL BUSINESS SET ASIDE - PARTIAL","N","NONE: NO PREFERENCE USED","Y","","FAIR","CORPORATE NOT TAX EXEMPT",175,9000000,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,"S: SMALL BUSINESS","N","N","N",N,N,N,N,N,"","Y","N","N",N,N,N,N,N,N,N,"N","N","N","N","","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N: No","Y","Y","N","","","","","","","","","","","","X: Not Applicable",8/10/2014
311B80C2-326A-3967-A36A-F8A6A7021DD5,"Active",28800.00,28800.00,28800.00,"6900: TRANSPORTATION, DEPARTMENT OF","6938: MARITIME ADMINISTRATION","9700: DEPT OF DEFENSE","6938: MARITIME ADMINISTRATION","00093: DEPT OF TRANS/MARITIME ADMINISTRATION","1700: DEPT OF THE NAVY","N00011: FIELD SUPPORT ACTIVITY BSO-11","",11/15/2013,11/15/2013,10/31/2014,10/31/2014,"","DO Delivery Order","","S: Cost No Fee","","","X","N: No","Y: YES - SERVICE WHERE PBA IS USED.","SHIP MANAGER CONTRACT RRF GROUP 07","X: NOT APPLICABLE","","","","IGF::OT::IGF CAPE KENNEDY - FY14 SECURITY PROGRAM A - PROJECT NO. KEY-KEN14-8005A - ACCT NO. 080-005 - SR 1309818 - $28,800.00","N: No","1","NONE: NONE","69","1710","000","","","","","","KEYSTONE SHIPPING SERVICES INCORPORATED","","","","","","","","","901 MARKET ST STE 412","","","WILMINGTON","DE","198011301","UNITED STATES","DE","00","00","0088623150000PR","198011301","008862315","002595296","","","","04/05/2006","CHAS KURZ & CO INC","","LA: LOUISIANA","NEW ORLEANS","LA: LOUISIANA","USA: UNITED STATES","701465902","LA02","LA02","M","M1PZ: OPERATION OF OTHER NON-BUILDING FACILITIES","","","483111","Z: NOT IT PRODUCTS OR SERVICES","N: Transaction does not use GFE/GFP","A: MEETS REQUIREMENTS","C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLU","","D: NOT A BUNDLED REQUIREMENT","N: No","USA","C: NOT A MANUFACTURED END PRODUCT","","6938: MARITIME ADMINISTRATION","KEY07G14006","0","0",2014,"6938","DTMA8C05007","0","","A: FULL AND OPEN COMPETITION","","13","D: ","N: No",": NO","No","","","","N","","X","","","",100,11500000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"O: OTHER THAN SMALL BUSINESS","N","N","N",N,N,N,N,N,"","N","N","N",N,N,N,N,N,N,N,"N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","X: Not Applicable","Y","X","N","","","","","","","","","","","","X: Not Applicable",11/15/2013
4492B27A-6CBD-198A-F792-38611ADCEDF2,"Active",-1758.18,-1758.18,-1758.18,"1500: JUSTICE, DEPARTMENT OF","1501: OFFICES, BOARDS AND DIVISIONS","1500: JUSTICE, DEPARTMENT OF","1501: OFFICES, BOARDS AND DIVISIONS","POS01: DEPT OF JUSTICE","1501: OFFICES, BOARDS AND DIVISIONS","POS01: DEPT OF JUSTICE","",01/23/2014,12/31/2013,12/31/2013,12/31/2013,"","DO Delivery Order","C: FUNDING ONLY ACTION","Y: Time and Materials","","","X","N: No","X: NOT APPLICABLE","","X: NOT APPLICABLE","","N: No","","OTHER FUNCTIONS-TYCO SECURITY SERVICES FOR EOUSA UNDER USMS CONTRACT.","N: No","1","NONE: NONE","15","0322","","","","","","","TYCO INTEGRATED SECURITY LLC","","","","","","","","","3601 EISENHOWER AVE STE 300","","","ALEXANDRIA","VA","223046425","UNITED STATES","VA","08","08","007507671","223046425","007507671","485096551","7033174213","7033174411","04/23/2002","02/19/2014","TYCO INTERNATIONAL LTD.","","DE: DELAWARE","WILMINGTON","DE: DELAWARE","USA: UNITED STATES","198011100","DE00","DE00","63","6350: MISCELLANEOUS ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","","","561621","","N: Transaction does not use GFE/GFP","E: NOT REQUIRED","C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLU","","D: NOT A BUNDLED REQUIREMENT","N: No","USA","D: MFG IN U.S.","A: U.S. Owned Business","1501: OFFICES, BOARDS AND DIVISIONS","DJJ00080054","1","0",2014,"1544","DJM13A32V0008","0","","C: NOT COMPETED","URG: URGENCY ","1","A: ","N: No",": NO","No","","SSS: ONLY ONE SOURCE","NONE: NO SET ASIDE USED.","N","NONE: NO PREFERENCE USED","Y","","","CORPORATE NOT TAX EXEMPT",2000,125000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,"O: OTHER THAN SMALL BUSINESS","N","N","N",N,N,N,N,N,"","Y","Y","Y",N,N,N,N,N,N,N,"N","Y","N","N","","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","X: Not Applicable","Y","Y","N","","","","","","","","","","","","X: Not Applicable",1/23/2014
A3A6CB1E-1B4B-9B84-256B-593321418368,"Active","","","","9700: DEPT OF DEFENSE","5700: DEPT OF THE AIR FORCE","9700: DEPT OF DEFENSE","5700: DEPT OF THE AIR FORCE","FA4497: FA4497  436 CONS LGC","5700: DEPT OF THE AIR FORCE","F1Q2AM: 436 AMXS CCM","",09/09/2013,09/09/2013,09/20/2013,09/20/2013,"","PO Purchase Order","D: CHANGE ORDER","J: Firm Fixed Price","","B: PLAN NOT REQUIRED ","X","","Y: YES - SERVICE WHERE PBA IS USED.","","X: NOT APPLICABLE","Z: NOT APPLICABLE","","","INSTALL UST MONITORING ALARM","N: No","1","NONE: NONE","97","4930","","","","","","","HARDY, JOSEPH T & SON INC","HARDY ENVIRONMENTAL SERVICES","HARDY, JOSEPH T & SON INC","","","","","","","425 OLD AIRPORT RD","","","NEW CASTLE","DE","197201001","UNITED STATES","DE","00","00","009800293","197201001","009800293","009800293","3023289457","3023280434","02/01/2002","11/22/2013","JOSEPH T HARDY & SON INC","","DE: DELAWARE","DOVER AFB","DE: DELAWARE","USA: UNITED STATES","199025639","DE00","DE00","J","J063: MAINT/REPAIR/REBUILD OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","000: NONE","C9E: ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM","238210","Z: NOT IT PRODUCTS OR SERVICES","Y: Transaction uses GFE/GFP","E: NOT REQUIRED","C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLU","U: UNKNOWN","D: NOT A BUNDLED REQUIREMENT","N: No","USA","C: NOT A MANUFACTURED END PRODUCT","A: U.S. Owned Business","9700: DEPT OF DEFENSE","FA449713P0102","P00001","0",2013,"","","0","","D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SO","","4","A: ","N: No",": NO","No","","NP: NEGOTIATED PROPOSAL/QUOTE","SBA: SMALL BUSINESS SET ASIDE - TOTAL","N","NONE: NO PREFERENCE USED","Y","","","OTHER",20,6000000,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,"S: SMALL BUSINESS","N","N","N",N,N,N,N,N,"","Y","Y","Y",N,N,N,N,N,N,N,"Y","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N: No","Y","X","N","","","","","","","","","","","","X: Not Applicable",9/9/2013
71F707FF-76D3-42C6-8C90-5F0C26E32D24,"Active",9464.81,9464.81,9464.81,"9700: Department of Defense","5700: DEPT OF THE AIR FORCE","9700: Department of Defense","5700: DEPT OF THE AIR FORCE","FA4497: FA4497  436 CONS LGC","5700: DEPT OF THE AIR FORCE","F87700: ACCTG DISB STA NR 387700","X",09/30/2015,09/28/2015,11/29/2015,09/29/2020,"","PO Purchase Order","B: SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE","J: FIRM FIXED PRICE","","B: PLAN NOT REQUIRED ","","","X: NOT APPLICABLE","","X: NOT APPLICABLE","Z: NOT APPLICABLE","","","THE PURPOSE OF THIS MODIFICATION IS TO INCREASE THE POWER FEED TO SUSTAIN 0.6 AMPS BY INSTALLING POE INJECTORS FOR SEVEN (7) CAMERAS AND RENTING ONE (1) 86' ARTICULATING BOOM LIFT TO COMPLETE TASK.","N: NO","1","NONE: NONE","57","3400","","","","","","","SABREE, INC.","SABREE ENVIRONMENTAL &amp; CONSTRUCTION","SABREE, INC.","","","","","","","9687 GERWIG LN STE A","","","COLUMBIA","MD","210462857","USA: UNITED STATES OF AMERICA","MD","03","03","786098017","21046","786098017","786098017","4437414310","4437414311","10/25/2006","04/19/2016","SABREE, INC.","","","DOVER AFB","DE: Delaware","USA: UNITED STATES OF AMERICA","199025639","DE00","DE00","63","6350: MISCELLANEOUS ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","000: NONE","S1: SERVICES","561621","Z: NOT IT PRODUCTS OR SERVICES","N: Transaction does not use GFE/GFP","A: MEETS REQUIREMENTS","C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED","U: UNKNOWN","D: NOT A BUNDLED REQUIREMENT","N: N","USA: UNITED STATES","D: MFG IN U.S.","A: U.S. OWNED BUSINESS","9700: DEPT OF DEFENSE","FA449715P0070","P00001","0",2015,"","","","","F: COMPETED UNDER SAP",": ","6","A: COMMERCIAL ITEM","N: NO","","N","","SP1: SIMPLIFIED ACQUISITION","SDVOSBC: SERVICE DISABLED VETERAN OWNED SMALL BUSINESS SET-ASIDE","N","NONE: NO PREFERENCE USED","X","","","CORPORATE NOT TAX EXEMPT",65,7500000,Y,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,"S: SMALL BUSINESS","N","N","N",N,N,N,N,N,"","N","N","Y",N,N,N,N,N,N,N,"Y","N","N","","true","N","N","N","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","","","","","X: NOT APPLICABLE","Y","X","N","","","","","","","","","","","","X: NOT APPLICABLE",9/30/2015
C8505FEE-3C9D-4C48-88F8-B561CB4EB8FC,"Active",182487.38,182487.38,225837.38,"9700: Department of Defense","5700: DEPT OF THE AIR FORCE","9700: Department of Defense","5700: DEPT OF THE AIR FORCE","FA4497: FA4497  436 CONS LGC","5700: DEPT OF THE AIR FORCE","F1Q3RX: 436 APS TRX","X",08/24/2015,07/29/2015,09/24/2016,09/24/2020,"","DCA Definitive Contract","","J: FIRM FIXED PRICE","0.00","B: PLAN NOT REQUIRED ","","N: NO","X: NOT APPLICABLE","","X: NOT APPLICABLE","Z: NOT APPLICABLE","N: No","X","APS SECURITY CAMERAS UPGRADE/REPAIR&MAINTENANCE","N: NO","1","NONE: NONE","97","4930","","","","","","","SURDYNE FIRE AND SECURITY, LLC","","","","","","","","","2407 PINECREST RD","","","LA GRANGE","KY","40031","USA: UNITED STATES OF AMERICA","KY","04","04","078733007","40031","078733007","078733007","3046548556","","11/11/2013","04/22/2016","SURDYNE FIRE AND SECURITY, LLC","","","DOVER AFB","DE: Delaware","USA: UNITED STATES OF AMERICA","199025639","DE00","DE00","63","6350: MISCELLANEOUS ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","000: NONE","C9E: ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM","561621","Z: NOT IT PRODUCTS OR SERVICES","N: Transaction does not use GFE/GFP","A: MEETS REQUIREMENTS","C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED","U: UNKNOWN","D: NOT A BUNDLED REQUIREMENT","N: N","USA: UNITED STATES","D: MFG IN U.S.","A: U.S. OWNED BUSINESS","9700: DEPT OF DEFENSE","FA449715C0007","0","0",2015,"","","","FA449715RCAMS","F: COMPETED UNDER SAP",": ","7","A: COMMERCIAL ITEM","N: NO","","N","","SP1: SIMPLIFIED ACQUISITION","SDVOSBC: SERVICE DISABLED VETERAN OWNED SMALL BUSINESS SET-ASIDE","N","NONE: NO PREFERENCE USED","Y","","","PARTNERSHIP",5,350000,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,"S: SMALL BUSINESS","N","N","N",N,N,N,N,N,"","N","N","Y",N,N,N,N,N,N,N,"N","Y","N","","false","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","N","Y","N","N","N","N","N","N","N","N","","","","","X: NOT APPLICABLE","Y","X","N","","","","","","","","","","","","X: NOT APPLICABLE",8/24/2015
741180CB-6F45-4E10-AE5C-32A2900E71AA,"Active","","","","9700: Department of Defense","5700: DEPT OF THE AIR FORCE","9700: Department of Defense","5700: DEPT OF THE AIR FORCE","FA4497: FA4497  436 CONS LGC","5700: DEPT OF THE AIR FORCE","F1Q3RX: 436 APS TRX","X",09/09/2016,09/09/2016,09/30/2017,09/30/2021,"","DO Delivery Order","M: OTHER ADMINISTRATIVE ACTION","J: FIRM FIXED PRICE","","","","N: NO","Y: YES - SERVICE WHERE PBA IS USED.","","X: NOT APPLICABLE","Z: NOT APPLICABLE","Y: Yes","","IGF::OT::IGF OTHER DIRECT COST - SECURITY SYS UPGRADE, ADMIN CHANGES","N: NO","1","NONE: NONE","","","","","","","","","CDO TECHNOLOGIES, INC.","","","","","","","","","5200 SPRINGFIELD ST STE 320","","","DAYTON","OH","454311272","USA: UNITED STATES OF AMERICA","OH","10","10","838376630","45431","838376630","838376630","9372580022","9372581614","08/15/2001","09/05/2015","CDO TECHNOLOGIES, INC.","","","DOVER AFB","DE: Delaware","USA: UNITED STATES OF AMERICA","199025639","DE00","DE00","J","J063: MAINT/REPAIR/REBUILD OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","000: NONE","S1: SERVICES","517110","Z: NOT IT PRODUCTS OR SERVICES","N: Transaction does not use GFE/GFP","E: NOT REQUIRED","C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED","U: UNKNOWN","D: NOT A BUNDLED REQUIREMENT","N: N","USA: UNITED STATES","C: NOT A MANUFACTURED END PRODUCT","A: U.S. OWNED BUSINESS","9700: DEPT OF DEFENSE","5R02","1","0",2016,"9700","FA873215D0024","0","","D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES",":","3","D: COMMERCIAL ITEM PROCEDURES NOT USED","N: NO","","N","","MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY","SBA: SMALL BUSINESS SET ASIDE - TOTAL","N","NONE: NO PREFERENCE USED","Y","","CSA","CORPORATE NOT TAX EXEMPT",205,32227768,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,"S: SMALL BUSINESS","N","N","N",N,N,N,N,N,"","N","N","Y",N,N,N,N,N,N,N,"N","N","N","","false","N","N","N","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","","","","","Y: YES","Y","Y","N","","","","","","","","","","","","X: NOT APPLICABLE",9/9/2016
4278D2A4-7E50-4B3A-BD34-2E058CB55E0F,"Active","","","","9700: Department of Defense","2100: DEPT OF THE ARMY","9700: Department of Defense","2100: DEPT OF THE ARMY","W912KZ: W7NA USPFO ACTIVITY KY ARNG","2100: DEPT OF THE ARMY","W912KZ: W7NA USPFO ACTIVITY KY ARNG","X",09/13/2016,09/29/2016,09/28/2017,09/28/2017,"","PO Purchase Order","M: OTHER ADMINISTRATIVE ACTION","J: FIRM FIXED PRICE","","B: PLAN NOT REQUIRED","","","X: NOT APPLICABLE","","X: NOT APPLICABLE","Z: NOT APPLICABLE","","","JOVAL CISCO SECURITY SCANNING SOFTWARE","N: NO","1","NONE: NONE","21","2065","","","","","","","FARNAM HALL VENTURES LLC","","","","","","","","","3422 OLD CAPITOL TRL STE 1693","","","WILMINGTON","DE","198086124","USA: UNITED STATES OF AMERICA","DE","00","00","964636075","19808","964636075","964636075","3476872152","3476872152","03/14/2013","09/24/2015","FARNAM HALL VENTURES LLC","","","FRANKFORT","KY: Kentucky","USA: UNITED STATES OF AMERICA","406016192","KY06","KY06","70","7030: INFORMATION TECHNOLOGY SOFTWARE","000: NONE","C9E: ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM","511210","A: COMMERCIALLY AVAILABLE","N: Transaction does not use GFE/GFP","A: MEETS REQUIREMENTS","C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED","U: UNKNOWN","D: NOT A BUNDLED REQUIREMENT","N: N","USA: UNITED STATES","D: MFG IN U.S.","A: U.S. OWNED BUSINESS","9700: DEPT OF DEFENSE","W912KZ14P0127","A00001","0",2016,"","","","","F: COMPETED UNDER SAP",":","2","A: COMMERCIAL ITEM","N: NO","","N","","SP1: SIMPLIFIED ACQUISITION","NONE: NO SET ASIDE USED.","N","NONE: NO PREFERENCE USED","X","","","PARTNERSHIP",2,100000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,"S: SMALL BUSINESS","N","N","N",N,N,N,N,N,"","N","N","Y",N,N,N,N,N,N,N,"N","Y","N","","false","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","N","Y","N","N","N","N","N","N","N","N","","","","","N: NO","X","N","N","","","","","","","","","","","","X: NOT APPLICABLE",9/13/2016
B845ED4C-03E2-4A7E-9F44-C90F02F464E0,"Active","","","","7500: Department of Health and Human Services","7529: NATIONAL INSTITUTES OF HEALTH","1300: Department of Commerce","7529: NATIONAL INSTITUTES OF HEALTH","00316: NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION","1301: OFFICE OF THE SECRETARY","000AS: COMMERCE ACQUISITION SOLUTIONS","X",12/01/2015,12/01/2015,04/14/2016,04/14/2020,"","DO Delivery Order","M: OTHER ADMINISTRATIVE ACTION","Z: LABOR HOURS","","","","","N: NO - SERVICE WHERE PBA IS NOT USED.","DOC CYBER WORKFORCE DEVELOPMENT","X: NOT APPLICABLE","","","","IGF::OT::IGF DOC CYBER WORKFORCE DEVELOPMENT","N: NO","1","NONE: NONE","","","","","","","","","EMENTUM, INC.","","","","","","","","","2841 S BAY SHORE DR","","","MILTON","DE","199689479","USA: UNITED STATES OF AMERICA","DE","00","00","167260889","199689479","167260889","167260889","8669841999","8669831999","10/02/2004","03/13/2013","EMENTUM, INC.","","","WASHINGTON","DC: District of Columbia","USA: UNITED STATES OF AMERICA","202300001","DC00","DC00","D","D399: IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS","","","541512","","N: Transaction does not use GFE/GFP","E: NOT REQUIRED","C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED","","D: NOT A BUNDLED REQUIREMENT","N: N","USA: UNITED STATES","C: NOT A MANUFACTURED END PRODUCT","A: U.S. OWNED BUSINESS","7529: NATIONAL INSTITUTES OF HEALTH","HHSN31600001","1","0",2016,"7529","HHSN316201200134W","5","NIHJT2010002","D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES",":","1","D: COMMERCIAL ITEM PROCEDURES NOT USED","N: NO","","N","","MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY","SBA: SMALL BUSINESS SET ASIDE - TOTAL","N","NONE: NO PREFERENCE USED","Y","","FAIR","OTHER",34,8778441,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,"S: SMALL BUSINESS","N","N","N",N,N,N,N,N,"","N","N","Y",N,N,N,N,N,N,N,"Y","N","N","","false","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","","","","","X: NOT APPLICABLE","X","X","N","","","","","","","","","","","","X: NOT APPLICABLE",12/12/2016
2D16649E-7AF9-4A28-9DAC-52A9F323CC15,"Active",43775.76,43775.76,-51490.61,"2800: Social Security Administration","2800: SOCIAL SECURITY ADMINISTRATION","2800: Social Security Administration","2800: SOCIAL SECURITY ADMINISTRATION","283213: SSA OFC OF ACQUISITION  GRANTS","2800: SOCIAL SECURITY ADMINISTRATION","283213: SSA OFC OF ACQUISITION  GRANTS","X",05/02/2016,06/29/2016,06/28/2017,06/28/2019,"","DCA Definitive Contract","A: ADDITIONAL WORK (NEW AGREEMENT,FAR PART 6 APPLIES)","J: FIRM FIXED PRICE","0.00","B: PLAN NOT REQUIRED","","Y: YES","N: NO - SERVICE WHERE PBA IS NOT USED.","ENUMERATION AT BIRTH","X: NOT APPLICABLE","Z: NOT APPLICABLE","N: No","X","IGF::OT::IGF OTHER FUNCTIONS DE EXERCISE OPTION YEAR 2 ENUMERATION AT BIRTH (EAB) THE CONTRACTOR SHALL PROVIDE BIRTH RECORDS FOR THE PURPOSE OF OBTAINING SOCIAL SECURITY NUMBER (SSN) AT BIRTH IN ACCORDANCE WITH THE ATTACHED STATEMENT OF WORK.","N: NO","1","NONE: NONE","28","8704","","","","","","","EXECUTIVE OFFICE OF THE GOVERNOR OF DELAWARE","DIVISION OF PUBLIC HEALTH","EXECUTIVE OFFICE OF THE GOVERNOR OF DELAWARE","","","","","","","417 FEDERAL ST STE 1","","","DOVER","DE","199013635","USA: UNITED STATES OF AMERICA","DE","00","00","103989187","199013635","103989187","042258020","3027444861","3027396635","02/04/2004","09/30/2014","DELAWARE, STATE OF","","","BALTIMORE","MD: Maryland","USA: UNITED STATES OF AMERICA","212350001","MD07","MD07","R","R612: SUPPORT- ADMINISTRATIVE: INFORMATION RETRIEVAL","","","518210","","N: Transaction does not use GFE/GFP","E: NOT REQUIRED","C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED","","D: NOT A BUNDLED REQUIREMENT","N: N","USA: UNITED STATES","C: NOT A MANUFACTURED END PRODUCT","B: OTHER U.S. ENTITY (E.G. GOVERNMENT)","2800: SOCIAL SECURITY ADMINISTRATION","SS001461055","2","0",2016,"","","","","C: NOT COMPETED","ONE: ONLY ONE SOURCE - OTHER","1","A: COMMERCIAL ITEM","N: NO","","N","","SSS: ONLY ONE SOURCE","NONE: NO SET ASIDE USED.","N","NONE: NO PREFERENCE USED","X","","","US GOVERNMENT ENTITY",0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"O: OTHER THAN SMALL BUSINESS","N","N","N",N,N,N,N,N,"","N","Y","N",N,N,N,N,N,N,N,"N","N","N","","false","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","","","","","X: NOT APPLICABLE","X","X","N","","","","","","","","","","","","X: NOT APPLICABLE",11/10/2016
811F9F20-5647-4BE2-9751-B1456294B297,"Active",2278.35,2278.35,2278.35,"7000: Department of Homeland Security","7001: OFFICE OF PROCUREMENT OPERATIONS","7000: Department of Homeland Security","7001: OFFICE OF PROCUREMENT OPERATIONS","70RFP3: FPS EAST CCG DIV 3 ACQ DIV","7001: OFFICE OF PROCUREMENT OPERATIONS","70RCNP: DIR FOR NPPD","X",09/29/2016,09/28/2016,09/30/2016,09/30/2016,"","DO Delivery Order","B: SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE","Z: LABOR HOURS","","","","N: NO","N: NO - SERVICE WHERE PBA IS NOT USED.","","X: NOT APPLICABLE","","N: No","","IGF::CL,CT::IGF PROTECTIVE SERVICE OFFICERS (PSO) THROUGHOUT THE STATE OF DELAWARE","N: NO","1","NONE: NONE","70","0542","","","","","","","PARAGON SYSTEMS, INC","","","","","","","","","13655 DULLES TECHNOLOGY DR STE 100","","","HERNDON","VA","201714633","USA: UNITED STATES OF AMERICA","VA","11","11","175357672","201714633","175357672","355790924","7032637176","7032639527","03/12/2002","07/31/2014","SECURITAS AB","","","WILMINGTON","DE: Delaware","USA: UNITED STATES OF AMERICA","198011100","DE00","DE00","S","S206: HOUSEKEEPING- GUARD","","","561612","","N: Transaction does not use GFE/GFP","E: NOT REQUIRED","C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED","","D: NOT A BUNDLED REQUIREMENT","N: N","USA: UNITED STATES","C: NOT A MANUFACTURED END PRODUCT","A: U.S. OWNED BUSINESS","7001: OFFICE OF PROCUREMENT OPERATIONS","HSHQE316J00030","P00003","0",2016,"7001","HSHQE313D00002","0","","A: FULL AND OPEN COMPETITION",":","18","A: COMMERCIAL ITEM","N: NO","","N","","NP: NEGOTIATED PROPOSAL/QUOTE","NONE: NO SET ASIDE USED.","N","NONE: NO PREFERENCE USED","Y","","","CORPORATE NOT TAX EXEMPT",4500,101000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,"O: OTHER THAN SMALL BUSINESS","N","N","N",N,N,N,N,N,"","N","N","Y",N,N,N,N,N,N,N,"N","N","N","","false","N","N","N","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","","","","","N: NO","Y","N","N","","Leslie  Kaciban, Jr.",1232471.00,"Kevin M Sandkuhler",930301.00,"Robert L Rubin",693616.00,"Ronald L Cunigan",563832.00,"Ilene L Reiter",362578.00,"X: NOT APPLICABLE",9/29/2016
