GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
debian/infrastructure,org.corfudb.infrastructure,BatchWriter.new Object() {...},33,0,0,0,1,0,1,0,1,0
debian/infrastructure,org.corfudb.infrastructure,BaseServer,134,0,4,0,33,0,10,0,8,0
debian/infrastructure,org.corfudb.infrastructure,ServerContext,806,0,44,0,182,0,72,0,50,0
debian/infrastructure,org.corfudb.infrastructure,Phase2Data,132,0,22,0,5,0,20,0,9,0
debian/infrastructure,org.corfudb.infrastructure,ServerThreadFactory,47,0,0,0,12,0,3,0,3,0
debian/infrastructure,org.corfudb.infrastructure,NettyServerRouter,205,0,12,0,46,0,19,0,13,0
debian/infrastructure,org.corfudb.infrastructure,ServerThreadFactory.ExceptionHandler,29,0,0,0,6,0,2,0,2,0
debian/infrastructure,org.corfudb.infrastructure,BatchWriter,338,0,25,0,100,0,24,0,10,0
debian/infrastructure,org.corfudb.infrastructure,ManagementAgent,1116,0,80,0,288,0,77,0,37,0
debian/infrastructure,org.corfudb.infrastructure,ServerHandshakeHandler,306,0,26,0,84,0,22,0,9,0
debian/infrastructure,org.corfudb.infrastructure.management,PollReport.PollReportBuilder,74,0,0,0,1,0,8,0,8,0
debian/infrastructure,org.corfudb.infrastructure.management,FailureDetector,415,0,22,0,91,0,36,0,25,0
debian/infrastructure,org.corfudb.infrastructure.management,PollReport,249,0,40,0,7,0,32,0,12,0
debian/infrastructure,org.corfudb.infrastructure.management,HealingDetector,248,0,10,0,60,0,22,0,17,0
debian/infrastructure,org.corfudb.infrastructure.management,ReconfigurationEventHandler,78,0,2,0,26,0,10,0,9,0
debian/infrastructure,org.corfudb.infrastructure.log,InMemoryStreamLog,283,0,34,0,64,0,35,0,18,0
debian/infrastructure,org.corfudb.infrastructure.log,MultiReadWriteLock.LockReference,115,0,16,0,6,0,17,0,9,0
debian/infrastructure,org.corfudb.infrastructure.log,StreamLogFiles.CompactedEntry,15,0,0,0,6,0,3,0,3,0
debian/infrastructure,org.corfudb.infrastructure.log,MultiReadWriteLock.LockMetadata,113,0,12,0,4,0,15,0,9,0
debian/infrastructure,org.corfudb.infrastructure.log,StreamLogFiles,3131,0,286,0,661,0,206,0,63,0
debian/infrastructure,org.corfudb.infrastructure.log,AddressMetaData,12,0,0,0,5,0,1,0,1,0
debian/infrastructure,org.corfudb.infrastructure.log,SegmentHandle,602,0,90,0,32,0,69,0,24,0
debian/infrastructure,org.corfudb.infrastructure.log,StreamLogWithRankedAddressSpace,57,0,12,0,16,0,7,0,1,0
debian/infrastructure,org.corfudb.infrastructure.log,MultiReadWriteLock,276,0,26,0,61,0,24,0,11,0
debian/infrastructure,org.corfudb.infrastructure.utils,Persistence,56,0,8,0,6,0,6,0,2,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator,Action,58,0,2,0,16,0,6,0,5,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator,Orchestrator,460,0,22,0,91,0,21,0,8,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator,IWorkflow,11,0,0,0,2,0,2,0,2,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator,ActionStatus,58,0,0,0,5,0,4,0,4,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator,Orchestrator.new ThreadFactory() {...},76,0,0,0,14,0,3,0,3,0
debian/infrastructure,org.corfudb.infrastructure.orchestrator,Orchestrator.new Object() {...},40,0,0,0,1,0,1,0,1,0
debian/cmdlets,org.corfudb.metrics,MBeanDumperApp,32,0,4,0,10,0,4,0,2,0
debian/cmdlets,org.corfudb.metrics,MBeanUtils,306,0,38,0,49,0,24,0,5,0
debian/cmdlets,org.corfudb.shell,ShellMain,21,0,0,0,6,0,2,0,2,0
